id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
2222961,322228,1051,89.7,24.0,1.0,86.9,91.8,89.9,,2018.0
2222962,322228,1004,0.95,24.0,1.0,0.72,1.19,0.94,,2018.0
2222950,322228,1093,39.0,12.0,1.0,36.0,48.0,38.0,,2018.0
2222980,322228,1005,5.19,,49.0,,,,,
2223105,322231,1051,90.3,1.0,1.0,,,,,
2223104,322231,1004,0.06,1.0,1.0,,,,,
2223115,322238,1051,90.8,1.0,1.0,,,,,
2223114,322238,1004,0.08,1.0,1.0,,,,,
2223125,322245,1051,90.6,1.0,1.0,,,,,
2223124,322245,1004,0.03,1.0,1.0,,,,,
2223208,322253,1004,0.09,1.0,1.0,,,,,
2223209,322253,1051,91.0,1.0,1.0,,,,,
2223222,322256,1093,38.0,1.0,1.0,,,,,
2223316,322272,1004,0.07,1.0,1.0,,,,,
2223317,322272,1051,90.8,1.0,1.0,,,,,
2223330,322275,1093,39.0,1.0,1.0,,,,,
2223424,322291,1004,0.14,1.0,1.0,,,,,
2223425,322291,1051,90.8,1.0,1.0,,,,,
2223438,322294,1093,41.0,1.0,1.0,,,,,
2223533,322310,1051,91.1,1.0,1.0,,,,,
2223532,322310,1004,0.07,1.0,1.0,,,,,
2223573,322316,1093,40.0,1.0,1.0,,,,,
2223668,322333,1004,0.08,1.0,1.0,,,,,
2223669,322333,1051,90.5,1.0,1.0,,,,,
2223682,322336,1093,40.0,1.0,1.0,,,,,
2223777,322353,1004,0.07,1.0,1.0,,,,,
2223778,322353,1051,90.8,1.0,1.0,,,,,
2223818,322359,1093,40.0,1.0,1.0,,,,,
2223825,322365,1004,0.11,1.0,1.0,,,,,
2223839,322375,1004,0.05,1.0,1.0,,,,,
2223840,322375,1051,90.8,1.0,1.0,,,,,
2223848,322381,1004,0.08,1.0,1.0,,,,,
2223849,322381,1051,91.2,1.0,1.0,,,,,
2223855,322384,1004,0.11,1.0,1.0,,,,,
2223859,322388,1051,90.8,1.0,1.0,,,,,
2223858,322388,1004,0.04,1.0,1.0,,,,,
2223867,322394,1004,0.1,1.0,1.0,,,,,
2223868,322394,1051,90.7,1.0,1.0,,,,,
2223877,322400,1051,90.8,1.0,1.0,,,,,
2223876,322400,1004,0.1,1.0,1.0,,,,,
2223885,322406,1004,0.1,1.0,1.0,,,,,
2223886,322406,1051,90.8,1.0,1.0,,,,,
2223895,322412,1051,91.2,1.0,1.0,,,,,
2223894,322412,1004,0.05,1.0,1.0,,,,,
2223979,322420,1051,90.8,1.0,1.0,,,,,
2223978,322420,1004,0.08,1.0,1.0,,,,,
2224019,322426,1093,39.0,1.0,1.0,,,,,
2224040,322441,1051,91.2,1.0,1.0,,,,,
2224039,322441,1004,0.15,1.0,1.0,,,,,
2224150,322452,1004,0.06,1.0,1.0,,,,,
2224151,322452,1051,92.8,1.0,1.0,,,,,
2224191,322458,1093,46.0,1.0,1.0,,,,,
2224286,322475,1004,0.15,1.0,1.0,,,,,
2224287,322475,1051,89.3,1.0,1.0,,,,,
2224300,322478,1093,47.0,1.0,1.0,,,,,
2224305,322482,1004,0.18,1.0,1.0,,,,,
2224396,322496,1004,0.06,1.0,1.0,,,,,
2224397,322496,1051,91.0,1.0,1.0,,,,,
2224437,322502,1093,44.0,1.0,1.0,,,,,
2224456,322516,1004,0.06,1.0,1.0,,,,,
2224457,322516,1051,91.4,1.0,1.0,,,,,
2224540,322524,1004,0.08,1.0,1.0,,,,,
2224541,322524,1051,89.7,1.0,1.0,,,,,
2224554,322527,1093,38.0,1.0,1.0,,,,,
2224649,322543,1051,90.8,1.0,1.0,,,,,
2224648,322543,1004,0.06,1.0,1.0,,,,,
2224662,322546,1093,44.0,1.0,1.0,,,,,
2224691,322559,1004,0.08,24.0,1.0,0.03,0.16,0.08,,2018.0
2224695,322559,1003,3.43,,49.0,3.0,4.15,3.41,,
2224692,322559,1051,90.8,24.0,1.0,89.3,92.8,90.8,,2018.0
2224683,322559,1093,41.0,12.0,1.0,38.0,47.0,40.0,,2018.0
2224701,322559,1005,4.89,,49.0,,,,,
2224839,322562,1004,3.34,1.0,1.0,,,,,
2224840,322562,1051,87.9,1.0,1.0,,,,,
2224923,322570,1004,3.15,1.0,1.0,,,,,
2224924,322570,1051,88.0,1.0,1.0,,,,,
2224964,322576,1093,38.0,1.0,1.0,,,,,
2225058,322592,1004,3.22,1.0,1.0,,,,,
2225059,322592,1051,88.2,1.0,1.0,,,,,
2225099,322598,1093,38.0,1.0,1.0,,,,,
2225196,322616,1051,88.2,1.0,1.0,,,,,
2225195,322616,1004,3.03,1.0,1.0,,,,,
2225292,322632,1004,3.21,1.0,1.0,,,,,
2225293,322632,1051,88.2,1.0,1.0,,,,,
2225306,322635,1093,38.0,1.0,1.0,,,,,
2225401,322651,1051,87.8,1.0,1.0,,,,,
2225400,322651,1004,3.18,1.0,1.0,,,,,
2225414,322654,1093,38.0,1.0,1.0,,,,,
2225509,322670,1051,88.0,1.0,1.0,,,,,
2225508,322670,1004,3.19,1.0,1.0,,,,,
2225549,322676,1093,37.0,1.0,1.0,,,,,
2225570,322691,1051,87.8,1.0,1.0,,,,,
2225569,322691,1004,3.13,1.0,1.0,,,,,
2225580,322698,1051,87.6,1.0,1.0,,,,,
2225579,322698,1004,3.2,1.0,1.0,,,,,
2225589,322704,1051,87.7,1.0,1.0,,,,,
2225588,322704,1004,3.25,1.0,1.0,,,,,
2225597,322710,1004,3.28,1.0,1.0,,,,,
2225598,322710,1051,89.1,1.0,1.0,,,,,
2225608,322717,1051,87.4,1.0,1.0,,,,,
2225607,322717,1004,3.41,1.0,1.0,,,,,
2225617,322723,1051,88.4,1.0,1.0,,,,,
2225616,322723,1004,3.2,1.0,1.0,,,,,
2225626,322729,1051,87.9,1.0,1.0,,,,,
2225625,322729,1004,3.21,1.0,1.0,,,,,
2225636,322736,1051,89.2,1.0,1.0,,,,,
2225635,322736,1004,3.3,1.0,1.0,,,,,
2225719,322744,1004,2.58,1.0,1.0,,,,,
2225720,322744,1051,88.7,1.0,1.0,,,,,
2225733,322747,1093,37.0,1.0,1.0,,,,,
2225739,322752,1004,2.59,1.0,1.0,,,,,
2225741,322754,1004,2.59,1.0,1.0,,,,,
2225756,322765,1004,3.24,1.0,1.0,,,,,
2225757,322765,1051,88.4,1.0,1.0,,,,,
2225840,322773,1004,3.22,1.0,1.0,,,,,
2225841,322773,1051,88.0,1.0,1.0,,,,,
2225881,322779,1093,37.0,1.0,1.0,,,,,
2225977,322797,1004,3.34,1.0,1.0,,,,,
2225978,322797,1051,87.8,1.0,1.0,,,,,
2225991,322800,1093,39.0,1.0,1.0,,,,,
2226088,322818,1051,87.6,1.0,1.0,,,,,
2226087,322818,1004,3.24,1.0,1.0,,,,,
2226128,322824,1093,38.0,1.0,1.0,,,,,
2226148,322838,1051,87.9,1.0,1.0,,,,,
2226147,322838,1004,3.21,1.0,1.0,,,,,
2226157,322844,1051,87.8,1.0,1.0,,,,,
2226156,322844,1004,3.21,1.0,1.0,,,,,
2226267,322855,1004,3.29,1.0,1.0,,,,,
2226268,322855,1051,87.7,1.0,1.0,,,,,
2226281,322858,1093,37.0,1.0,1.0,,,,,
2226376,322875,1004,3.2,1.0,1.0,,,,,
2226377,322875,1051,87.9,1.0,1.0,,,,,
2226390,322878,1093,39.0,1.0,1.0,,,,,
2226468,322892,1003,3.28,,49.0,2.93,3.51,3.25,,
2226465,322892,1093,38.0,11.0,1.0,37.0,39.0,38.0,,2018.0
2226423,322892,1004,3.2,24.0,1.0,2.59,3.41,3.21,,2018.0
2226445,322892,1005,4.67,,49.0,,,,,
2226495,322892,1051,88.1,24.0,1.0,87.4,89.2,87.9,,2018.0
2226568,322896,1004,26.9,1.0,1.0,,,,,
2226569,322896,1051,54.4,1.0,1.0,,,,,
2226578,322897,1093,877.0,1.0,1.0,,,,,
2226623,322906,1004,27.3,1.0,1.0,,,,,
2226624,322906,1051,54.4,1.0,1.0,,,,,
2226633,322907,1093,916.0,1.0,1.0,,,,,
2226679,322917,1004,29.5,1.0,1.0,,,,,
2226680,322917,1051,54.3,1.0,1.0,,,,,
2226689,322918,1093,890.0,1.0,1.0,,,,,
2226746,322932,1004,27.8,1.0,1.0,,,,,
2226747,322932,1051,54.4,1.0,1.0,,,,,
2226756,322933,1093,921.0,1.0,1.0,,,,,
2226820,322949,1004,28.0,1.0,1.0,,,,,
2226821,322949,1051,54.2,1.0,1.0,,,,,
2226830,322950,1093,843.0,1.0,1.0,,,,,
2226884,322962,1051,53.1,1.0,1.0,,,,,
2226883,322962,1004,30.6,1.0,1.0,,,,,
2226893,322963,1093,768.0,1.0,1.0,,,,,
2226939,322969,1051,53.6,1.0,1.0,,,,,
2226938,322969,1004,28.0,1.0,1.0,,,,,
2226948,322970,1093,754.0,1.0,1.0,,,,,
2227007,322985,1051,54.2,1.0,1.0,,,,,
2227006,322985,1004,27.2,1.0,1.0,,,,,
2227016,322986,1093,824.0,1.0,1.0,,,,,
2227100,323004,1004,28.3,1.0,1.0,,,,,
2227101,323004,1051,54.1,1.0,1.0,,,,,
2227110,323005,1093,767.0,1.0,1.0,,,,,
2227177,323021,1051,52.8,1.0,1.0,,,,,
2227176,323021,1004,30.0,1.0,1.0,,,,,
2227186,323022,1093,792.0,1.0,1.0,,,,,
2227251,323039,1004,31.3,1.0,1.0,,,,,
2227252,323039,1051,52.2,1.0,1.0,,,,,
2227261,323040,1093,732.0,1.0,1.0,,,,,
2227314,323051,1051,56.4,1.0,1.0,,,,,
2227313,323051,1004,26.5,1.0,1.0,,,,,
2227323,323052,1093,1040.0,1.0,1.0,,,,,
2227380,323064,1004,27.3,1.0,1.0,,,,,
2227381,323064,1051,55.8,1.0,1.0,,,,,
2227390,323065,1093,993.0,1.0,1.0,,,,,
2227449,323081,1004,27.0,1.0,1.0,,,,,
2227450,323081,1051,55.9,1.0,1.0,,,,,
2227459,323082,1093,922.0,1.0,1.0,,,,,
2227506,323092,1051,55.8,1.0,1.0,,,,,
2227505,323092,1004,27.4,1.0,1.0,,,,,
2227515,323093,1093,909.0,1.0,1.0,,,,,
2227560,323102,1004,25.8,1.0,1.0,,,,,
2227561,323102,1051,57.4,1.0,1.0,,,,,
2227570,323103,1093,914.0,1.0,1.0,,,,,
2227628,323116,1004,27.4,1.0,1.0,,,,,
2227629,323116,1051,55.8,1.0,1.0,,,,,
2227638,323117,1093,959.0,1.0,1.0,,,,,
2227751,323121,1003,11.7,,49.0,10.7,12.4,11.8,,
2227756,323121,1093,872.0,17.0,1.0,732.0,1040.0,890.0,,2015.0
2227684,323121,1004,28.0,17.0,1.0,25.8,31.3,27.4,,2015.0
2227692,323121,1051,54.6,17.0,1.0,52.2,57.4,54.4,,2015.0
2227685,323121,1005,2.89,,49.0,,,,,
2227788,323127,1051,2.07,1.0,1.0,,,,,
2227787,323127,1004,59.6,1.0,1.0,,,,,
2227791,323128,1093,187.0,1.0,1.0,,,,,
2227800,323134,1004,59.7,1.0,1.0,,,,,
2227801,323134,1051,1.89,1.0,1.0,,,,,
2227804,323136,1093,179.0,1.0,1.0,,,,,
2227814,323142,1004,59.6,1.0,1.0,,,,,
2227815,323142,1051,2.07,1.0,1.0,,,,,
2227825,323144,1093,333.0,1.0,1.0,,,,,
2227878,323152,1051,1.96,1.0,1.0,,,,,
2227877,323152,1004,59.0,1.0,1.0,,,,,
2227889,323155,1093,314.0,1.0,1.0,,,,,
2227947,323167,1051,1.98,1.0,1.0,,,,,
2227946,323167,1004,60.0,1.0,1.0,,,,,
2227953,323171,1093,212.0,1.0,1.0,,,,,
2227980,323186,1004,53.1,1.0,1.0,,,,,
2227981,323186,1051,2.81,1.0,1.0,,,,,
2227984,323188,1093,548.0,1.0,1.0,,,,,
2228037,323195,1051,2.16,1.0,1.0,,,,,
2228036,323195,1004,59.6,1.0,1.0,,,,,
2228048,323198,1093,160.0,1.0,1.0,,,,,
2228065,323210,1051,0.9,1.0,1.0,,,,,
2228064,323210,1004,59.4,1.0,1.0,,,,,
2228068,323211,1093,70.0,1.0,1.0,,,,,
2228119,323220,1004,54.8,1.0,1.0,,,,,
2228120,323220,1051,2.84,1.0,1.0,,,,,
2228129,323223,1093,477.0,1.0,1.0,,,,,
2228190,323238,1051,2.57,1.0,1.0,,,,,
2228189,323238,1004,53.2,1.0,1.0,,,,,
2228194,323241,1093,552.0,1.0,1.0,,,,,
2228273,323256,1051,2.41,1.0,1.0,,,,,
2228272,323256,1004,57.6,1.0,1.0,,,,,
2228277,323259,1093,55.0,1.0,1.0,,,,,
2228342,323271,1051,2.53,1.0,1.0,,,,,
2228341,323271,1004,56.1,1.0,1.0,,,,,
2228346,323274,1093,94.0,1.0,1.0,,,,,
2228411,323284,1051,2.47,1.0,1.0,,,,,
2228410,323284,1004,59.0,1.0,1.0,,,,,
2228422,323287,1093,140.0,1.0,1.0,,,,,
2228470,323294,1005,16.2,,49.0,,,,,
2228511,323294,1093,256.0,13.0,1.0,55.0,552.0,187.0,,2001.0
2228485,323294,1051,2.2,13.0,1.0,0.9,2.84,2.16,,2001.0
2228469,323294,1004,57.8,13.0,1.0,53.1,60.0,59.0,,2001.0
2228493,323294,1003,20.4,,49.0,19.6,22.2,20.2,,
2228601,323300,1004,11.2,1.0,1.0,,,,,
2228602,323300,1051,72.3,1.0,1.0,,,,,
2228612,323303,1093,84.0,1.0,1.0,,,,,
2228658,323308,1051,75.1,1.0,1.0,,,,,
2228657,323308,1004,8.2,1.0,1.0,,,,,
2228667,323310,1093,98.0,1.0,1.0,,,,,
2228712,323316,1004,11.2,1.0,1.0,,,,,
2228713,323316,1051,72.4,1.0,1.0,,,,,
2228727,323323,1093,94.0,1.0,1.0,,,,,
2228775,323331,1051,72.6,1.0,1.0,,,,,
2228774,323331,1004,11.3,1.0,1.0,,,,,
2228790,323339,1093,91.0,1.0,1.0,,,,,
2228837,323347,1004,11.5,1.0,1.0,,,,,
2228838,323347,1051,72.7,1.0,1.0,,,,,
2228861,323356,1093,161.0,1.0,1.0,,,,,
2228913,323367,1051,72.4,1.0,1.0,,,,,
2228912,323367,1004,11.5,1.0,1.0,,,,,
2228922,323369,1093,121.0,1.0,1.0,,,,,
2228967,323375,1004,12.6,1.0,1.0,,,,,
2228968,323375,1051,72.1,1.0,1.0,,,,,
2228977,323377,1093,113.0,1.0,1.0,,,,,
2229022,323384,1004,11.9,1.0,1.0,,,,,
2229023,323384,1051,72.6,1.0,1.0,,,,,
2229037,323391,1093,109.0,1.0,1.0,,,,,
2229083,323399,1004,10.1,1.0,1.0,,,,,
2229084,323399,1051,74.2,1.0,1.0,,,,,
2229097,323405,1093,101.0,1.0,1.0,,,,,
2229164,323414,1051,72.8,1.0,1.0,,,,,
2229163,323414,1004,11.4,1.0,1.0,,,,,
2229178,323421,1093,98.0,1.0,1.0,,,,,
2229182,323424,1004,11.0,1.0,1.0,,,,,
2229246,323431,1051,72.9,1.0,1.0,,,,,
2229245,323431,1004,11.0,1.0,1.0,,,,,
2229268,323439,1093,90.0,1.0,1.0,,,,,
2229272,323442,1004,10.7,1.0,1.0,,,,,
2229339,323444,1004,11.0,11.0,1.0,8.2,12.6,11.2,,2016.0
2229309,323444,1093,105.0,11.0,1.0,84.0,161.0,98.0,,2016.0
2229340,323444,1005,6.86,,49.0,,,,,
2229342,323444,1051,72.9,11.0,1.0,72.1,75.1,72.6,,2016.0
2229304,323444,1003,7.81,,49.0,5.23,10.8,6.95,,
2229396,323448,1051,90.2,1.0,1.0,,,,,
2229395,323448,1004,1.49,1.0,1.0,,,,,
2229400,323449,1093,16.0,1.0,1.0,,,,,
2229409,323454,1004,1.56,1.0,1.0,,,,,
2229410,323454,1051,89.4,1.0,1.0,,,,,
2229414,323455,1093,18.0,1.0,1.0,,,,,
2229425,323461,1051,88.8,1.0,1.0,,,,,
2229424,323461,1004,1.45,1.0,1.0,,,,,
2229433,323462,1093,105.0,1.0,1.0,,,,,
2229461,323476,1051,89.9,1.0,1.0,,,,,
2229460,323476,1004,1.43,1.0,1.0,,,,,
2229465,323477,1093,107.0,1.0,1.0,,,,,
2229503,323493,1004,1.51,1.0,1.0,,,,,
2229504,323493,1051,89.8,1.0,1.0,,,,,
2229507,323494,1093,17.0,1.0,1.0,,,,,
2229550,323505,1003,2.92,,49.0,2.25,3.81,3.06,,
2229571,323505,1005,4.42,,49.0,,,,,
2229567,323505,1093,53.0,5.0,1.0,16.0,107.0,18.0,,2015.0
2229576,323505,1051,89.6,5.0,1.0,88.8,90.2,89.8,,2015.0
2229570,323505,1004,1.49,5.0,1.0,1.43,1.56,1.49,,2015.0
2229596,323510,1093,111.0,1.0,1.0,,,,,
2229606,323511,1004,11.5,1.0,1.0,,,,,
2229607,323511,1051,74.2,1.0,1.0,,,,,
2229617,323517,1093,116.0,1.0,1.0,,,,,
2229624,323518,1004,10.1,1.0,1.0,,,,,
2229623,323518,1051,75.8,1.0,1.0,,,,,
2229639,323523,1093,128.0,1.0,1.0,,,,,
2229643,323524,1004,9.62,1.0,1.0,,,,,
2229641,323524,1051,75.4,1.0,1.0,,,,,
2229653,323530,1093,118.0,1.0,1.0,,,,,
2229661,323531,1004,10.8,1.0,1.0,,,,,
2229658,323531,1051,74.0,1.0,1.0,,,,,
2229668,323537,1093,120.0,1.0,1.0,,,,,
2229676,323538,1051,74.1,1.0,1.0,,,,,
2229677,323538,1004,11.1,1.0,1.0,,,,,
2229690,323544,1093,121.0,1.0,1.0,,,,,
2229694,323545,1004,9.79,1.0,1.0,,,,,
2229696,323545,1051,75.6,1.0,1.0,,,,,
2229708,323552,1093,117.0,1.0,1.0,,,,,
2229713,323553,1051,75.4,1.0,1.0,,,,,
2229715,323553,1004,10.3,1.0,1.0,,,,,
2229724,323558,1093,100.0,1.0,1.0,,,,,
2229730,323559,1051,75.3,1.0,1.0,,,,,
2229732,323559,1004,10.2,1.0,1.0,,,,,
2229746,323566,1093,132.0,1.0,1.0,,,,,
2229752,323567,1051,76.7,1.0,1.0,,,,,
2229749,323567,1004,9.39,1.0,1.0,,,,,
2229765,323573,1093,137.0,1.0,1.0,,,,,
2229768,323574,1004,9.57,1.0,1.0,,,,,
2229767,323574,1051,76.3,1.0,1.0,,,,,
2229776,323579,1093,122.0,1.0,1.0,,,,,
2229785,323580,1051,75.1,1.0,1.0,,,,,
2229784,323580,1004,10.8,1.0,1.0,,,,,
2229799,323586,1093,124.0,1.0,1.0,,,,,
2229804,323587,1051,75.0,1.0,1.0,,,,,
2229803,323587,1004,10.6,1.0,1.0,,,,,
2229815,323593,1093,125.0,1.0,1.0,,,,,
2229822,323594,1004,10.0,1.0,1.0,,,,,
2229823,323594,1051,76.2,1.0,1.0,,,,,
2229829,323600,1093,129.0,1.0,1.0,,,,,
2229841,323601,1004,10.3,1.0,1.0,,,,,
2229840,323601,1051,75.7,1.0,1.0,,,,,
2229858,323604,1005,0.91,,49.0,,,,,
2229855,323604,1051,75.4,14.0,1.0,74.0,76.7,75.4,,2017.0
2229849,323604,1093,121.0,14.0,1.0,100.0,137.0,121.0,,2017.0
2229852,323604,1003,12.3,,49.0,11.8,12.6,12.3,,
2229857,323604,1004,10.3,14.0,1.0,9.39,11.5,10.2,,2017.0
2229869,323607,1093,86.0,1.0,1.0,,,,,
2229879,323608,1004,0.1,1.0,1.0,,,,,
2229878,323608,1051,88.4,1.0,1.0,,,,,
2229883,323613,1093,142.0,1.0,1.0,,,,,
2229892,323614,1051,89.0,1.0,1.0,,,,,
2229894,323614,1004,0.13,1.0,1.0,,,,,
2229899,323619,1093,141.0,1.0,1.0,,,,,
2229909,323620,1051,88.4,1.0,1.0,,,,,
2229911,323620,1004,0.15,1.0,1.0,,,,,
2229919,323624,1093,133.0,1.0,1.0,,,,,
2229924,323625,1004,0.19,1.0,1.0,,,,,
2229923,323625,1051,88.3,1.0,1.0,,,,,
2229933,323631,1093,148.0,1.0,1.0,,,,,
2229943,323632,1051,88.3,1.0,1.0,,,,,
2229941,323632,1004,0.12,1.0,1.0,,,,,
2229950,323638,1093,128.0,1.0,1.0,,,,,
2229960,323639,1051,88.4,1.0,1.0,,,,,
2229961,323639,1004,0.15,1.0,1.0,,,,,
2229971,323643,1093,138.0,1.0,1.0,,,,,
2229972,323644,1051,88.2,1.0,1.0,,,,,
2229973,323644,1004,0.15,1.0,1.0,,,,,
2229984,323648,1093,152.0,1.0,1.0,,,,,
2229987,323649,1004,0.16,1.0,1.0,,,,,
2229989,323649,1051,88.7,1.0,1.0,,,,,
2229993,323654,1093,153.0,1.0,1.0,,,,,
2230002,323655,1004,0.14,1.0,1.0,,,,,
2230004,323655,1051,88.1,1.0,1.0,,,,,
2230010,323660,1093,154.0,1.0,1.0,,,,,
2230018,323661,1004,0.1,1.0,1.0,,,,,
2230019,323661,1051,88.1,1.0,1.0,,,,,
2230025,323666,1093,158.0,1.0,1.0,,,,,
2230035,323667,1004,0.17,1.0,1.0,,,,,
2230034,323667,1051,88.7,1.0,1.0,,,,,
2230039,323671,1093,159.0,1.0,1.0,,,,,
2230049,323672,1004,0.11,1.0,1.0,,,,,
2230050,323672,1051,88.0,1.0,1.0,,,,,
2230054,323676,1093,152.0,1.0,1.0,,,,,
2230062,323677,1051,88.2,1.0,1.0,,,,,
2230063,323677,1004,0.16,1.0,1.0,,,,,
2230071,323682,1004,0.23,1.0,1.0,,,,,
2230070,323682,1051,87.9,1.0,1.0,,,,,
2230076,323684,1093,153.0,1.0,1.0,,,,,
2230087,323689,1093,142.0,1.0,1.0,,,,,
2230097,323690,1051,88.2,1.0,1.0,,,,,
2230098,323690,1004,0.17,1.0,1.0,,,,,
2230107,323694,1093,164.0,1.0,1.0,,,,,
2230110,323695,1004,0.26,1.0,1.0,,,,,
2230111,323695,1051,88.2,1.0,1.0,,,,,
2230126,323697,1004,0.16,16.0,1.0,0.1,0.26,0.15,,2017.0
2230118,323697,1093,144.0,16.0,1.0,86.0,164.0,150.0,,2017.0
2230123,323697,1051,88.3,16.0,1.0,87.9,89.0,88.3,,2017.0
2230127,323697,1005,0.74,,49.0,,,,,
2230130,323697,1003,10.1,,49.0,9.5,10.6,10.1,,
2230150,323702,1093,1200.0,1.0,1.0,,,,,
2230155,323703,1004,0.34,1.0,1.0,,,,,
2230154,323703,1051,8.26,1.0,1.0,,,,,
2230158,323707,1093,1230.0,1.0,1.0,,,,,
2230168,323708,1004,0.58,1.0,1.0,,,,,
2230167,323708,1051,7.94,1.0,1.0,,,,,
2230181,323715,1093,1230.0,1.0,1.0,,,,,
2230188,323716,1004,0.59,1.0,1.0,,,,,
2230187,323716,1051,8.85,1.0,1.0,,,,,
2230191,323720,1093,1160.0,1.0,1.0,,,,,
2230202,323721,1051,8.73,1.0,1.0,,,,,
2230201,323721,1004,0.51,1.0,1.0,,,,,
2230212,323726,1093,1450.0,1.0,1.0,,,,,
2230214,323727,1004,0.54,1.0,1.0,,,,,
2230217,323727,1051,8.85,1.0,1.0,,,,,
2230226,323732,1093,1260.0,1.0,1.0,,,,,
2230230,323733,1051,7.09,1.0,1.0,,,,,
2230231,323733,1004,0.72,1.0,1.0,,,,,
2230241,323739,1093,1170.0,1.0,1.0,,,,,
2230246,323740,1051,8.57,1.0,1.0,,,,,
2230245,323740,1004,0.61,1.0,1.0,,,,,
2230254,323744,1093,1380.0,1.0,1.0,,,,,
2230262,323745,1051,8.46,1.0,1.0,,,,,
2230260,323745,1004,0.63,1.0,1.0,,,,,
2230269,323750,1093,1190.0,1.0,1.0,,,,,
2230277,323751,1004,0.8,1.0,1.0,,,,,
2230275,323751,1051,8.25,1.0,1.0,,,,,
2230283,323756,1093,1260.0,1.0,1.0,,,,,
2230290,323757,1051,8.29,1.0,1.0,,,,,
2230289,323757,1004,0.82,1.0,1.0,,,,,
2230304,323763,1093,1380.0,1.0,1.0,,,,,
2230307,323764,1051,8.17,1.0,1.0,,,,,
2230309,323764,1004,0.68,1.0,1.0,,,,,
2230325,323771,1093,1260.0,1.0,1.0,,,,,
2230329,323772,1004,0.79,1.0,1.0,,,,,
2230327,323772,1051,8.44,1.0,1.0,,,,,
2230338,323777,1093,1180.0,1.0,1.0,,,,,
2230344,323778,1051,6.09,1.0,1.0,,,,,
2230343,323778,1004,0.8,1.0,1.0,,,,,
2230354,323783,1093,1200.0,1.0,1.0,,,,,
2230359,323784,1004,0.73,1.0,1.0,,,,,
2230361,323784,1051,5.96,1.0,1.0,,,,,
2230372,323789,1093,1210.0,1.0,1.0,,,,,
2230376,323790,1004,0.6,1.0,1.0,,,,,
2230374,323790,1051,7.82,1.0,1.0,,,,,
2230393,323793,1005,6.02,,49.0,,,,,
2230380,323793,1003,79.9,,49.0,77.9,82.7,79.8,,
2230392,323793,1004,0.65,15.0,1.0,0.34,0.82,0.63,,2017.0
2230385,323793,1093,1250.0,15.0,1.0,1160.0,1450.0,1230.0,,2017.0
2230395,323793,1051,7.98,15.0,1.0,5.96,8.85,8.26,,2017.0
2230411,323800,1004,0.3,1.0,1.0,,,,,
2230412,323800,1051,89.7,1.0,1.0,,,,,
2230420,323801,1093,692.0,1.0,1.0,,,,,
2230431,323808,1051,89.6,1.0,1.0,,,,,
2230430,323808,1004,0.2,1.0,1.0,,,,,
2230439,323809,1093,665.0,1.0,1.0,,,,,
2230449,323816,1004,0.1,1.0,1.0,,,,,
2230450,323816,1051,89.6,1.0,1.0,,,,,
2230458,323817,1093,643.0,1.0,1.0,,,,,
2230469,323824,1051,89.6,1.0,1.0,,,,,
2230468,323824,1004,0.2,1.0,1.0,,,,,
2230477,323825,1093,640.0,1.0,1.0,,,,,
2230488,323831,1051,90.7,1.0,1.0,,,,,
2230487,323831,1004,0.2,1.0,1.0,,,,,
2230496,323832,1093,638.0,1.0,1.0,,,,,
2230506,323839,1004,0.2,1.0,1.0,,,,,
2230507,323839,1051,89.7,1.0,1.0,,,,,
2230515,323840,1093,682.0,1.0,1.0,,,,,
2230525,323845,1004,0.1,1.0,1.0,,,,,
2230526,323845,1051,89.2,1.0,1.0,,,,,
2230534,323846,1093,649.0,1.0,1.0,,,,,
2230545,323853,1051,89.0,1.0,1.0,,,,,
2230544,323853,1004,0.3,1.0,1.0,,,,,
2230553,323854,1093,662.0,1.0,1.0,,,,,
2230563,323861,1004,0.2,1.0,1.0,,,,,
2230564,323861,1051,89.0,1.0,1.0,,,,,
2230572,323862,1093,626.0,1.0,1.0,,,,,
2230583,323869,1051,89.2,1.0,1.0,,,,,
2230582,323869,1004,0.2,1.0,1.0,,,,,
2230591,323870,1093,664.0,1.0,1.0,,,,,
2230602,323877,1051,89.1,1.0,1.0,,,,,
2230601,323877,1004,0.2,1.0,1.0,,,,,
2230610,323878,1093,639.0,1.0,1.0,,,,,
2230621,323885,1051,89.2,1.0,1.0,,,,,
2230620,323885,1004,0.3,1.0,1.0,,,,,
2230629,323886,1093,675.0,1.0,1.0,,,,,
2230642,323893,1051,89.7,1.0,1.0,,,,,
2230641,323893,1004,0.1,1.0,1.0,,,,,
2230661,323902,1004,0.2,1.0,1.0,,,,,
2230662,323902,1051,89.4,1.0,1.0,,,,,
2230681,323911,1004,0.1,1.0,1.0,,,,,
2230682,323911,1051,89.0,1.0,1.0,,,,,
2230703,323922,1004,0.2,1.0,1.0,,,,,
2230704,323922,1051,89.2,1.0,1.0,,,,,
2230743,323939,1051,89.4,1.0,1.0,,,,,
2230742,323939,1004,0.2,1.0,1.0,,,,,
2230781,323955,1051,89.7,1.0,1.0,,,,,
2230780,323955,1004,0.2,1.0,1.0,,,,,
2230810,323969,1051,88.9,1.0,1.0,,,,,
2230809,323969,1004,0.1,1.0,1.0,,,,,
2230831,323979,1004,0.2,1.0,1.0,,,,,
2230832,323979,1051,88.8,1.0,1.0,,,,,
